user_id,display_name,influential
168425,Ralf de Kleine,0
1809530,tktk,0
3231690,Zuriar,0
187986,Jason Nichols,0
346741,Rob,0
433685,nkint,1
122687,Stefan Monov,0
1369016,Bitcoin Cash - ADA enthusiast,0
590028,user590028,0
1245240,Robert H,0
1563833,Wyck,0
4221433,Vikas Bansal,0
98657,great_llama,0
42546,espenhogbakk,0
530634,tjb,0
868791,FacePalm,0
6103040,F. Priv&#233;,0
95396,andy boot,0
946509,BSalunke,0
1132927,Matt Nibecker,0
3018212,Eric D. Johnson,0
6075259,Mrig,0
935241,Mounir,0
1067663,Jan,0
281180,learning,1
365985,Garrett,0
2095953,frodo2975,0
3358027,Buzinas,0
10522,Berlin Brown,1
294813,petersohn,0
356411,Vinzzz,0
4370279,theapache64,0
577181,John Ament,0
580527,JBradwell,0
1523648,oberlies,0
468195,Emile,0
769091,Kuntady Nithesh,0
1157952,Catalin,0
1269809,Chaos,0
1335801,QuickFix,0
1997103,Neel,0
393459,Shouvik,0
686433,Brian Leeming,0
511795,Shanimal,0
3345375,jkdev,0
176134,Thomas Weller,0
913543,LaurentG,0
1168661,aug,0
21668,Victor Rodrigues,1
268873,simple,0
1561937,Mando,0
2010699,Giuseppe Galano,0
2229229,luksch,0
158226,djc,0
463813,patrick,0
598508,proactif,0
729759,ghbarratt,0
154066,mk.,0
1308624,tsherif,0
16787,rtperson,0
401450,SET001,0
2593745,Arafat Nalkhande,0
15602349,at54321,0
1478537,Guillaume Jacquenot,0
1548301,Vicky Gonsalves,0
46076,David Silva Smith,0
675006,voscausa,0
1408866,konyak,0
2478565,Drew McGowen,0
74152,Jon M,0
76322,directedition,0
1350869,Frank Pavageau,0
794713,Tak,0
4314588,schankam,0
256728,Black Frog,0
526471,jkshah,0
712579,Vector,0
806956,Aaron Gray,0
1418484,innominate227,0
72136,Crash893,1
3193,Chris James,0
303927,Peter Graham,0
934646,Shirish Herwade,0
1299948,Hardev,0
294661,Peter Warbo,0
1265960,Hakim,0
1788516,Perry,0
483987,remipod,0
650176,David V,0
1070732,Tahir Yasin,0
468763,Prakash K,0
20801,Andrew Ensley,0
777225,skytreader,0
29549,Henning,0
359878,Matt Diamond,0
457478,Ryan,0
791935,sangony,0
919747,Jason R,0
4389078,Gregor Doroschenko,0
3952691,ywwynm,0
108857,docwhat,0
116371,Umair Ahmed,0
266392,tomlogic,0
1203671,Sinac,0
3063243,phi,0
1346701,Damien Leroux,0
2289036,Boris,0
3326275,Pratik Joshi,0
1505455,seantomburke,0
2577244,Alex Baban,0
748546,Abishek,0
1050755,user1050755,0
2236401,sedavidw,0
320226,Bolo,0
705373,Roman Newaza,0
31532,Dan Atkinson,0
312907,Francesco Belladonna,0
420022,Jordan Garis,0
3294262,fusion3k,0
624814,SMBiggs,0
190446,Sławosz,0
665518,meiryo,0
815600,Sandy,1
10366,Brennan,0
198212,santiagobasulto,0
208625,Scott Wales,0
1355221,dansalmo,0
166761,Carles Barrob&#233;s,0
315260,T. Junghans,0
1056852,BlaShadow,0
3641812,ricardopereira,0
243563,Jeff Dege,1
1092770,Asaf Nevo,1
8003,Ovid,0
1033518,Tzook Bar Noy,0
4434234,Yuri Zarubin,0
1357015,user1357015,0
3925504,Probably rgbkrk,0
14451,Bennor McCarthy,0
1404239,Lucas Eduardo,0
9604,mxmissile,0
604864,Aaron,0
1214611,Ozzie,0
1367622,Steph Sharp,0
4742830,Twitter khuong291,0
6925187,HaaLeo,0
280454,Karan,0
1294667,Sairam Krish,0
2835455,melc,0
3749550,wdberkeley,0
629127,dingo_d,0
104117,Valentin Rocher,0
405442,Rahul,0
547710,Ise Wisteria,0
2777965,030,0
2809564,john,1
19239,jimmyorr,0
1073635,mavilein,0
1662030,Andrey,0
1971165,Marc Greenstock,0
8368,moswald,0
1339184,Ryan Daigle,0
1429106,Luke Madera,0
694469,KajMagnus,0
1462282,Sahil Chhabra,0
2513523,AyB,0
4859910,anjaneyulubatta505,0
426795,user426795,0
4540,Eric,0
156477,Kevin,0
239074,Brian Cooley,0
330401,Cenoc,0
336355,Ishtar,0
500916,Simone Gianni,0
1090284,Steve Bazyl,0
1275832,Joel Harkes,0
3499595,yuriy636,0
283783,cjohn,0
668624,codingknob,1
559634,SharkAlley,0
2458858,tryingToLearn,0
253938,RenniePet,0
496825,gor,0
372526,Parseltongue,1
6220759,Josh Friedlander,0
726766,shennan,0
949845,boom,0
1115979,Snowball,0
16206,borjab,0
1661459,JD Graffam,0
233421,Imran,0
1647484,BrainLikeADullPencil,1
1990460,ayush narula,0
152598,jay_t55,1
158008,James123,1
454979,Xaver,0
251305,James Kovacs,0
939420,Lisandro,0
1305891,Rajeshwar,1
1344545,mcfly soft,1
5522344,Doc,0
357234,helle,0
3494754,Naveed,0
4754881,Derek Soike,0
220519,Mazatec,0
249490,liaK,0
1167744,Parth Soni,0
250833,Sergey Teplyakov,0
744346,MrDanA,0
184561,jasongregori,0
1041853,Parthik Gosar,0
272463,Mark,0
772122,twaddington,0
973939,pri_dev,0
275807,Ram,0
643629,Luke,0
3822752,IainDunning,0
13466,kitsune,0
1369501,Pei,0
2264997,ikumen,0
28411,RJFalconer,0
155639,Andrej Kaurin,0
6487675,dWinder,0
4381487,gilch,0
10932853,Jon Sud,1
488830,Reese Moore,0
592760,SgtPooki,0
1953504,Sal-laS,1
2714301,Jwan622,1
6501141,LightCC,0
28591,Stu Mackellar,0
117503,trh178,0
276068,Andras Vass,0
930207,mcfinnigan,0
939259,Thomas Johnson,0
1104328,Harry,0
4406006,Andy Tolbert,0
2277,Jeff Cuscutis,0
37966,cweston,0
52175,j pimmel,0
256272,Joe,0
257640,Cupitor,0
517408,dov.amir,0
2008247,Jan Bodnar,0
5592,SkunkSpinner,0
264476,tibur,0
927333,ingconti,0
5045201,Sapnesh Naik,0
238902,default,0
1315279,user192362127,0
1659273,Bipon Biswas,0
5692534,Darshan,0
267075,Pierre,0
10522842,Sebastian Wędzel,0
535556,redrom,1
454375,montrealmike,0
7370153,Lescurel,0
90088,Bartosz Milewski,0
15114,kosoant,0
182689,svens,0
204927,Chris Ledet,0
958464,Gianluca Ghettini,1
1190955,h9uest,0
2913106,flawr,0
121631,David Budworth,0
229652,ram,0
18027,Tahir Akhtar,0
5070440,GregGalloway,0
82371,sean,0
316075,Tania Ang,0
18446,mbac32768,0
196688,Omiod,0
1199264,Stelian Matei,0
896358,ROOT,0
900128,Muthukrishnan Rajendran,0
638028,Klitos Kyriacou,0
7009990,quervernetzt,0
585185,Jems,0
680742,nlawson,0
608805,raukodraug,0
719276,arthur.sw,0
1549741,kee,1
6511967,Wilson,0
1500,Pondidum,0
20138,Troels Thomsen,0
1542363,Sam YC,1
226235,Craig Schwarze,0
452047,Jason,1
5230901,Pythonista,0
1107807,Don Question,0
2987216,Praveen M P,0
4083636,Kingsley CA,0
1024832,Marc,0
10237506,Wizard.Ritvik,0
540162,Nightfirecat,0
1275959,epsilones,0
1755108,brokenfoot,0
2513573,AdamSkywalker,0
4591,Simon Steele,0
429431,ralight,0
1199662,Droidman,0
20371,Yawar,0
293087,Max,0
599180,Sean B,0
643141,Hauke Ingmar Schmidt,0
860967,Zhang,0
3679900,y2k-shubham,0
767417,Yang Peiyong,0
1254352,Carsten,0
1573861,Ryan Carter,0
114865,bear,1
444917,Clay,0
678625,Kevin Pilch,0
8372104,Xantium,0
24982,driekken,0
120120,atogle,0
550587,Matthew,0
1609514,Bill,0
5468471,Julia Silge,0
366964,Nayan Wadekar,0
1408717,Aust,0
2548147,Raymond Nijland,0
3128926,Levent Divilioglu,0
4585963,hilberts_drinking_problem,0
620249,Sergiu Dumitriu,0
3367974,Mehdi Dehghani,0
2517,Jeremy Ross,0
4086177,Beri,0
4729261,boredgames,0
5664434,marzelin,0
216012,Lee Benson,0
712240,Manish Ranjan,0
1768008,wonderful world,1
1841054,Prahalad Gaggar,0
281815,rbento,0
394484,mbm29414,0
402547,Ritch Melton,0
2540625,5260452,0
284741,Oliver,0
301043,jps,0
426332,Mehdi LAMRANI,0
433205,JSS,0
504357,Swader,0
909777,Wallace Sidhr&#233;e,0
1219956,Fonix,0
3216713,Carlos Cinelli,0
3227403,pid,0
3540593,Xcihnegn,0
6833,echoblaze,0
70430,Jaka Jančar,0
110825,Tomas Markauskas,0
144628,Walter Chang,0
12930,davethegr8,0
439790,zigarn,0
492701,Scott Nimrod,0
1422200,pasawaya,0
8711276,Daniel D. Sjoberg,0
205032,Ken Aspeslagh,0
4845799,Naga,0
265205,Mircea,0
630752,Harry Moreno,0
56242,Savvas Dalkitsis,0
204723,Matt Ellen,0
452680,Saravanan,1
1775603,Justin O Barber,0
1091955,ToddBFisher,0
1042,Aidan Ryan,0
274008,Stuart M,0
470772,Andr&#233; Al&#231;ada Padez,1
692065,Lyn Headley,0
333082,cecilphillip,0
417980,jman,0
7367293,Connor McDonald,0
69893,Christian Witts,0
77222,Ayman,0
79656,Aaron Klotz,0
1408868,Anar Bayramov,0
10722752,Karthik S,0
135594,Anti Veeranna,0
3076724,Reinstate Monica Please,0
45698,Hugo Rodger-Brown,0
521897,amdn,0
144450,bobflux,0
386188,Toan Nguyen,0
637740,Dmytro Evseev,0
189618,understack,0
987846,kakyo,0
1830895,Pynchia,0
1599479,Alex,0
427992,hohner,0
888472,Leandro Bardelli,0
1524913,jeromej,0
3408572,andlabs,0
6621,nullDev,0
339725,iraSenthil,0
418488,Just another metaprogrammer,0
647129,rogue-one,0
2492977,No Idea For Name,0
10340970,Derek Nguyen,0
134758,Diego Pino,0
180239,Bobby,0
4943598,Partha Sarathi Ghosh,0
225813,Ashley Coolman,0
236586,rocker,0
1496984,user1496984,0
1586,Jegschemesch,0
15947,Steve Hanov,0
62186,Chris Holmes,0
287583,Chuck Burgess,0
2116114,Parsa,0
6951428,junvar,0
119861,hansaplast,0
1199731,d0x,0
5827767,David,0
1435657,asteri,0
3170961,zisha,0
219931,Dziamid,0
414355,Magnus B&#228;ck,0
605108,Dinesh Sharma,0
1407421,mehdi lotfi,0
1546993,ubomb,0
4897779,jered,0
85125,Bart Jedrocha,0
1123556,Etienne Martin,0
377095,Tomasz Wysocki,0
402715,cxreg,0
871102,Xavi Gil,0
924849,Olav Nyb&#248;,0
1644131,Pandaiolo,0
5424918,Surya Chhetri,0
44375,Paulo Santos,0
517244,Ross McNab,0
362780,Kerem,0
785125,Steve B,0
2520643,yannick1976,0
5732327,Idan Dagan,0
18687,quinmars,0
128398,Sinan,0
286041,uray,0
246241,tback,0
428241,DanMan,0
946915,Jonathan Callen,0
1091116,d33tah,0
1417185,Paritosh,0
104998,Petey B,1
183575,RedGlyph,0
420787,S.Richmond,0
1052261,Gelldur,0
80630,Elliot Nelson,0
275477,DrStrangeLove,0
405238,Neo,0
1171509,jacobq,0
1779128,RobinL,0
6016149,Md Ayub Ali Sarker,0
617617,qbert220,0
2294978,Ullas,0
517381,ViliusK,0
522412,MirekE,0
1485885,cbuchart,0
192741,Franz,0
7137636,Nassim Ben,0
226743,juwalter,0
956265,Ayman Safadi,0
1862590,Sathiamoorthy,0
5537752,Hans Kn&#246;chel,0
6540,Chris Boyle,0
3795036,K.Nicholas,0
504099,Ali,0
1537925,The Vee,0
554397,Mehmet Ataş,0
142191,Ali Habibzadeh,0
302831,Santa,0
358475,Jeff Wofford,0
434293,Hugo Mota,0
867480,runTarm,0
1202136,user1202136,0
5215474,Saranjith,0
147471,brianreavis,0
480641,Kirby Todd,0
18177989,Ruikai Feng,0
1209030,thelolcat,0
1467321,Mike,0
4286992,Kapil Rajput,0
74243,Martin Peck,0
419448,Prasanna,0
1179573,Alex Kwitny,0
1385614,Mohsen Esmailpour,0
171168,pasine,0
294017,lgautier,0
675951,Winfried,0
917548,Roger Lindsj&#246;,0
1684670,thkang,0
4897391,Oleg Kuralenko,0
88898,felix,0
1076305,Krizz,0
1211175,Endre Simo,0
2504283,ognian,0
3025825,Daniel van Flymen,0
1740,andersjanmyr,0
2955,Damo,0
292219,Mark McLaren,0
309472,DGH,0
1373258,tmn,0
2019221,Callam,0
340266,neeebzz,0
375209,Sebastian Roth,0
997084,tiguero,0
1418643,Aksel Willgert,0
1621178,Praburaj,0
1151724,wholerabbit,0
21399,Nick H,0
56145,Matt Kocaj,0
389823,Eugene,0
22329,Toybuilder,0
1093508,D&#225;vid Moln&#225;r,0
1172189,disinfor,0
1331978,if __name__ is None,0
2693841,Keyur Shah,0
54564,utdiscant,0
1800871,PaolaJ.,0
109427,John Percival Hackworth,0
380338,Neil Stockton,0
676427,Robert Jack Will,0
10335956,E.Coms,0
18774,Jon Grant,0
4433326,Louis CAD,0
8821451,Jebin Philipose,0
6456,Daniel Bruce,0
2571021,Dijkgraaf,0
10808674,Alain Merigot,0
232831,Julien Palard,0
1197411,Jack P.,0
3534636,JayChase,0
455506,John Gaines Jr.,0
1240162,Nigel Tufnel,0
1248720,maximus,1
5922070,Shelly Pritchard,0
10352,danmine,0
444083,VeryNewToPython,0
2349947,Antonio,0
2848189,Alejandro Veintimilla,1
71034,Dan Breslau,0
1655700,Tyler Durden,0
1843673,Moses Machua,0
1900722,anquegi,0
174027,jujule,0
269943,hkaiser,0
1026671,willglynn,0
5452365,Rahul,0
610094,nyanev,0
1121497,Ferran Maylinch,0
2314592,Cristiana Chavez,0
98830,Colin Burnett,0
144297,mpiktas,0
1452047,daniel_c05,0
1049475,erakitin,0
125512,Manjot,0
66341,zildjohn01,0
476690,dwursteisen,0
1254684,Chtioui Malek,0
73501,Tony R,0
276469,Crowcoder,0
372076,Pedro Loureiro,0
456550,Christian Long,0
2378649,coffeinjunky,0
345027,king_nak,0
675066,Greg,0
789545,spydon,0
223573,Marc Bernstein,0
19307,Stefan,0
88383,AlbertoPL,0
124092,Greg Smith,0
1023216,Tyler,0
1169961,starkej2,0
182629,Alex Ciminian,0
722180,bjfletcher,0
1037442,Chirag Patel,0
63652,Bart S.,0
255803,AVH,0
405529,Adam Tomat,0
481823,aebersold,0
2758393,4dgaurav,0
221768,Brad,0
7658985,αԋɱҽԃ αмєяιcαη,0
69783,futureelite7,0
776121,Ben,0
1321167,vijayP,0
1467988,novalagung,0
186359,Matt Phillips,0
1412808,Rafael Baptista,0
40939,Niels Bosma,1
222851,pakore,0
13126651,Jatin Mehrotra,0
131887,Pete,0
135247,Curtis Tasker,0
749786,Jake Lin,0
771838,rossta,0
1090438,Jonathan,0
2709018,myaut,0
417096,Bernd,0
441662,Benny Bottema,0
4382557,Amir Sasson,0
260,gyurisc,0
411023,Vamsi Krishna B,0
464923,Will,0
20848,BoltBait,0
100758,John Jiang,0
810430,user810430,0
2399517,userFog,0
2371861,bjb568,0
2066,Ethan Gunderson,0
34715,Tinister,0
1180968,Sajan Chandran,0
1630961,Dvdwasibi,0
1930766,Rob,0
4070469,Mauker,0
1062992,egerardus,0
1618135,blackpanther,0
9997212,enzo,0
668758,Nikolaos Dimopoulos,0
613540,Robin Winslow,0
5236226,Caleb Kleveter,0
167670,Afshar,0
182448,BeeBand,0
1218699,sinθ,1
1786065,Rogue,0
17440,Zebra North,0
878307,Sebastian Hoffmann,0
1104727,Holly Cummins,0
1559611,Mrinal Kamboj,0
10418515,gshpychka,0
668417,Ondrej Bozek,0
3756408,Darish,0
1288589,Greg,0
3834036,Lior Bar-On,0
6852937,Andre Elrico,0
50151,Tom Wright,0
56066,dusoft,0
341362,Charles,0
1219125,johanandren,0
448579,Parris Varney,0
27478,gerdemb,0
145645,Mongus Pong,0
2115623,mxstbr,0
6760995,McGrady,0
7258332,Santanu Sur,0
293856,unom,0
651104,Adrian Toman,0
766441,Luke,1
1192111,Francisco,0
2125827,carte blanche,0
410946,Alfredo Osorio,0
1738625,Ayyappan Sekar,0
3001856,Akxe,0
461847,aab,0
995113,ScoRpion,0
1874522,peinearydevelopment,0
2678102,CodeFanatic,0
4018207,AndiGeeky,0
5363686,Serge de Gosson de Varennes,0
275455,frankc,0
598096,Lucky13,0
758202,zzart,0
2296441,jmarkmurphy,0
3786,Ben,0
112936,Pavel Morshenyuk,0
116546,drdaeman,0
710502,user710502,1
6519111,Ashkan S,0
5946937,LoekD,0
335911,Manuel,0
547291,Bjorn Roche,0
1475324,iamauser,0
7961,Howard Pinsley,0
636571,an00b,0
1037407,Ecir Hana,0
1128618,Jack_of_All_Trades,0
344643,Waleed Khan,0
1458877,Marcel Overdijk,0
1418091,embedded.kyle,0
103575,h4xxr,0
317266,Seki,0
153512,Nalaka526,0
210791,satnam,0
1959808,0 _,0
476048,Berin Loritsch,0
457392,Andy,0
1494989,Ash,0
1929123,Shaik Riyaz,0
3275665,Ionut Necula,0
254441,Plynx,0
1073222,OrangeTux,0
135722,Gav,0
5405782,sparrow,0
2438460,Ye Lin Aung,0
7879193,Stanislav Kralin,0
1860540,Eliya Cohen,0
65107,GraemeF,0
4853133,Quick learner,0
6774916,t_dom93,0
131889,Sbodd,0
266804,Rush Frisby,0
388827,qqilihq,0
518853,liberforce,0
633187,jcwenger,0
997813,Arjun Sreedharan,0
5749914,Elliott Beach,0
103999,Lee Armstrong,0
753603,TeaCupApp,0
1251354,rutter,0
240759,demonchand,0
1059026,jdehlin,0
2693543,Shobi,0
369722,Julian A.,0
1682294,SirDerpington,0
175094,Travis Heseman,0
4812170,vaquar khan,0
533617,David19801,1
1005030,CallumVass,1
292500,bpierre,0
379122,testing123,0
1112089,Crisp,0
4992594,Titulum,0
234655,GalacticJello,0
12816049,Rafiq,0
101059,seanmonstar,0
305319,James Westgate,0
1334761,Jjang,0
1447932,Tricky,0
1196603,Jk1,0
5936628,Anil_M,0
15613,Matthew Dresser,0
358813,tacone,0
2954,Sergio Acosta,0
650104,J&#233;r&#244;me Beau,0
819764,350D,0
1892802,ug_,0
2363517,mszalbach,0
315374,vdaubry,0
480691,ahodder,0
2043536,sircodesalot,0
891,Zooba,0
49381,Michael Williamson,0
166530,Myrne Stol,0
366472,Alexander Abramovich,1
1438029,Geoffrey Hale,0
529024,Kalimah,0
1046810,Code Poet,0
380,Vaibhav,0
23843,Milan Gardian,0
75192,Julian Aubourg,0
157404,leeeroy,0
704832,Richard Brown,0
975243,Matthew Colley,0
1765,Peter Turner,0
150325,Christopher Klewes,0
455340,angry kiwi,1
3207979,Dejan Skledar,0
177293,Skylar Saveland,0
3281336,PatS,0
15732,boxxar,0
182289,stepanian,0
396730,Philipp Wendler,0
861565,Josh Darnell,0
993439,LONGI,0
1911306,Marcin Szymczak,0
1830,Huppie,0
64167,Mihai Damian,0
2515,buti-oxa,0
260229,Mahmoud,0
519882,venkysmarty,1
536198,Mark Heckmann,0
1065786,Undefined,0
3252835,duncanhall,0
318964,KT.,0
343309,Jake,1
1265817,DACrosby,0
2335675,Marcus Lind,0
780017,Dale Emery,0
1762988,ilse2005,0
2608,Sean Kearon,0
24789,Mote,0
210841,David Lazar,0
481239,Rohith Nandakumar,0
517336,Sonson123,0
2112191,tryasko,0
349528,markmnl,0
4423545,Andrew_STOP_RU_WAR_IN_UA,0
56686,Mattias Wadman,0
373201,user373201,1
544045,uadnal,0
2330244,Jes&#250;s Carrera,0
5889131,jeremysprofile,0
507043,Michael IV,0
6498293,David Dale,0
1001110,Nic Wortel,0
1289292,FrankC,0
2925295,SujitS,0
324243,ThinkingInBits,0
1819254,Pranjal Mittal,0
1627,Ryan Farley,0
179634,Luke,0
985241,rmagnum2002,0
888688,api55,0
3607203,dennlinger,0
145282,Nick Hammond,0
987753,kingston,0
200653,Darbio,0
3011009,mcleod_ideafix,0
7828,Amadiere,0
3943125,matthias_h,0
12634230,P.b,0
330911,NiKo,0
2400485,shiva kumar,0
3134621,deviantfan,0
3486675,D Malan,0
170589,shreddd,0
940300,Basic Coder,0
2270404,Adam Szabo,0
7554328,Darren Forsythe,0
59202,cbmeeks,1
206192,John Lyon,0
2393267,Mangu Singh Rajpurohit,0
209407,Ando,0
1241782,Mike S,0
116938,Austyn Mahoney,0
164802,xpmatteo,0
2013738,Simon Warta,0
510981,Fearghal,0
375799,8kb,0
722294,Jared Hoberock,0
762889,Jesse Atkinson,0
1591921,Cyberwiz,0
5708620,Danny_ds,0
475890,Cofey,0
671092,gd1,0
873237,JBirdVegas,0
1041735,david.s,0
1444766,Mangled Deutz,0
10369,foxxtrot,0
11002,tgdavies,0
16522,Nasir,0
15969299,Ansuman Bal,0
1185254,alex,0
4474230,Jeffrey,0
328117,vinyll,0
1471485,John,0
757777,Erik Sj&#246;lund,0
131870,anishMarokey,0
41576,Guy Gavriely,0
426877,Magnus,0
1373170,Pablo Romeo,0
3032209,Yair Kukielka,0
66752,wuputah,0
925381,another.anon.coward,0
1099571,Jim DeLaHunt,0
1387346,Cimbali,0
220386,manav m-n,0
224574,casevh,0
504952,Carlo Bos,0
2070775,dev4life,0
418343,Anyname Donotcare,1
1409082,Jocelyn,0
98078,Derek Ekins,0
191731,RickiG,0
73249,Sahas,0
1390192,tmighty,1
1631323,Pascal Belloncle,0
1647559,Kuan,1
1659311,Wojciech Rutkowski,0
5235574,Fruchtzwerg,0
1251861,Deblaton Jean-Philippe,0
3156333,Crou,0
104003,Jineesh,0
505990,Leonardo,0
6320039,Ulysse BN,0
6033,Michael Sepcot,0
72563,boj,0
392632,oopbase,0
3013522,Wilson Silva,0
4698242,kojow7,1
70289,Ahmed,0
205528,Kien Truong,0
1399979,freejosh,0
4499941,Peter Maydell,0
39161,benlumley,0
675721,Codebling,0
1503476,Horen,0
157949,Shawn,1
2074981,ASGM,0
681,Jim,1
2641825,Paul Rougieux,0
4850656,johnwolf1987,0
22764,Vlad Grigorov,0
2078474,birgire,0
2295964,Yan Foto,0
192529,Timur Sadykov,0
337149,August Karlstrom,0
654799,vach,0
961810,Brad Peabody,0
1397946,Lukasz Tracewski,0
2571510,user2571510,1
434407,Saad Masood,0
608164,30thh,0
2458203,Shaan,0
3961546,Ethaan,0
295813,Brett Postin,0
703019,Waynn Lue,0
1620696,user1620696,0
3000179,ʰᵈˑ,0
159795,Nick,0
255844,Jla,0
355401,Ido Ran,1
389122,foobar,0
1358522,Patrick Reck,0
602216,anroesti,0
1120027,JGallardo,0
1636314,publysher,0
4690,Manrico Corazzi,0
1217785,krishwader,0
219521,mikesigs,0
573595,DRiFTy,0
671366,codeling,0
726230,Steve K,0
598057,Stanislav Pankevich,0
1200670,Rob,0
743775,Nipun Batra,0
891976,David Ruhmann,0
1970870,RenRen,0
26566,smack0007,0
380926,DevExpress Team,0
442558,stew,0
927589,jon,0
1737817,Nikunj Banka,0
1023464,Cyprian,0
1390548,Jawad,0
214892,Jason,1
762363,Tarmil,0
1086398,adsy,0
2478235,Ankish Jain,0
215887,brian_d,0
3524613,GAEfan,0
173027,Maximilian Mayerl,0
481983,Maciej Swic,0
669759,Mark,0
1107317,Triode,0
10601988,Aaron Villalobos,0
19762,liggett78,0
21028,csl,0
50609,Shawn Swaner,0
60371,Beau,0
6583901,NtFreX,0
81009,crafty,0
96854,Grant,1
754174,Redsandro,0
2772061,Srini V,0
3176550,Jonathan,0
559913,Thai,0
614482,Emerson Farrugia,0
637874,Geoffrey,0
1517919,megawac,0
15394,glenatron,0
427499,Coderama,0
544130,Taytay,0
1557651,Carlos Granados,0
1150718,Sethen,0
1812732,John Henckel,0
3494774,gog,0
958083,Nacht,0
7641078,Eduardo Baitello,0
8618350,Fan Cheung,0
217867,Lonnie Best,0
688958,M&#229;rten Wikstr&#246;m,0
191164,Cipi,0
95741,catsby,0
517477,denislexic,1
1378681,Danilo Valente,0
4739018,Dalin Huang,0
13878034,Mike67,0
82595,C&#233;dric Boivin,0
313501,Philipp,0
484222,Diego Mendes,0
564083,Doug Chamberlain,0
1169233,Waldir Leoncio,0
1226028,Karl Barker,0
1270148,Sandy Chapman,0
56505,ISW,0
836026,user836026,0
1177278,Null Reference,1
1749836,shukshin.ivan,0
5105949,Lukas-T,0
356354,John,0
6044940,dannyjolie,0
664067,Devang,0
1071413,its_me,1
1219280,Veverke,0
2442714,ux.engineer,0
8283938,Falke Design,0
34934,Todd Ditchendorf,0
110151,Marius Gedminas,0
649281,Michael Bruce,0
847818,Enrichman,0
1011253,ItayB,0
2063042,user2063042,0
5209935,Matthew,0
471313,Martin,1
491223,nexar,0
710802,bond,0
8534588,Josh Withee,0
612304,peko,0
10309381,Deepak-MSFT,0
64833,Manglu,0
609074,PhD,0
1699075,thushv89,0
2082569,atulkhatri,0
111313,Jared Russell,0
148766,Christopher Tarquini,0
872344,Allan Jiang,1
1140729,Yasmeen,0
216724,Aidan Steele,0
1437135,dotnetnoob,0
4440874,Jyotman Singh,0
344155,Paul Sanwald,0
1601291,Aurelius,0
3411861,Serey,0
3734116,luckyhandler,0
1360,kjv,1
72990,maxyfc,0
220086,Denis Pshenov,0
376743,RightSaidFred,0
1989769,Sergiy Medvynskyy,0
5619143,Jonathan Magnan,0
1077279,shamp00,0
9926721,funnydman,0
1911064,Axel Kemper,0
3128122,Samuel Dauzon,0
608,Andrew Peters,0
2399024,donfuxx,0
1004725,Hans Then,0
584121,Jonathan,0
847881,Daniel Lip,1
14311263,Timus,0
515835,Anton,0
1174719,Nosrettap,1
1991643,beautifulcoder,0
135852,Kumar,0
432782,epologee,0
2465182,Nathan A,0
157566,Andrew,0
181915,marcosbeirigo,0
2045185,sinisake,0
6324079,Abdi Hamid,0
29405,Aman Jain,0
201498,lweller,0
286260,Poni,1
366133,Matt,1
2466431,JVApen,0
2718151,Nicola Ben,0
3655779,Perfect28,0
34880,Fernando Migu&#233;lez,0
74980,GeekJock,0
2753340,williamj949,0
5861618,Ros&#225;rio P. Fernandes,0
68751,jspooner,0
396811,Daniel Kluev,0
3470953,user3470953,0
8357357,Jas Suri - MSFT,0
633676,Gypsa,0
1215724,Trikaldarshiii,0
62516,haseman,0
485864,vgoff,0
1191018,hamid reza mansouri,0
1372890,kseeker,0
6313073,Angel Politis,0
11758,Laserallan,0
525940,Stoive,0
450339,Pankaj Agarwal,0
4394169,Vlad Feinstein,0
1562558,Festus Tamakloe,0
1737251,eli-k,0
3282633,Sulthan Allaudeen,0
33411,anand,1
430720,dev,1
22312,Horst Gutmann,0
313205,Marcelo,0
371804,Haspemulator,0
495247,Scottie,0
1347784,phil soady,0
1544250,Korhan Ozturk,0
1055165,zoran119,0
1292052,slashingweapon,0
2245707,pveentjer,0
7881859,Wenfang Du,0
53120,justinhj,0
12685768,Mikael Jagan,0
312681,Alec Rust,0
465838,Russ,0
2568670,Guy,0
584018,user584018,1
4975,P-A,0
238898,TunaFFish,1
418374,Cong Ma,0
1873446,letiagoalves,0
10839134,Dimitris Maragkos,0
801042,Rijk,0
1628638,Ulrich Stern,0
2279448,Zoran Horvat,0
80779,LordOfThePigs,0
193247,Prady,1
77538,Achilles,0
323384,Nicolas Blanco,0
352959,King Julien,1
1346369,vels4j,0
1941241,rickdenhaan,0
302793,lex82,0
323698,Strong Like Bull,1
1158325,Sohaib,0
2151050,Adam Azad,0
190494,O..,0
688412,toop,0
1014822,Jude Fisher,0
1252916,Lanny,0
31399,ed209,0
147235,lukiffer,0
301991,dhulihan,0
342156,Simen Echholt,0
553941,Pijusn,0
1401094,Patsy Issa,0
4013571,Alexander McFarlane,0
85863,andri,0
334369,Ayyappan Anbalagan,0
42048,pbreitenbach,0
923794,cfi,0
2431997,ElmoVanKielmo,0
3467,Misha M,0
89744,Vikrant Chaudhary,0
445468,Gleeb,1
690826,real_ate,0
90742,herzmeister,0
115543,Alex Basson,0
322518,O.O,1
419404,Arc,0
4378314,Kalnode,0
7888,DustinB,0
48266,Chance,0
613365,FMaz008,0
1515864,Stupid.Fat.Cat,1
157277,rui,0
256212,Flea,0
2741705,Pham Trung,0
556,deadprogrammer,0
2304474,J&#243;zef Podlecki,0
6469645,Bhautik,0
205696,dotnetCarpenter,0
490774,Frias,0
